pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_orbeccen,pl_eqt,st_teff,st_rad,st_mass,habitability_class
Kepler-1404 b,Kepler-1404,0,1,1,Transit,15.93134,0.119,24.0,2.14114027,0.0,611.0,5426.0,0.78,0.878,Hot Jupiters
Kepler-1404 b,Kepler-1404,0,1,1,Transit,15.9314739,0.114,1.89,0.1686148,0.0,606.0,5385.0,0.741,0.778,Not-Habitable Terrestrial
Kepler-1405 b,Kepler-1405,0,1,1,Transit,28.2274184,0.1772,3.08,0.27477967,0.0,564.0,5864.0,0.842,0.929,Not-Habitable Terrestrial
Kepler-1405 b,Kepler-1405,0,1,1,Transit,28.22737,0.181,3.0,0.26764253,0.0,576.0,5875.0,0.89,0.997,Not-Habitable Terrestrial
Kepler-1405 b,Kepler-1405,0,1,1,Transit,28.227413,0.1778,2.82,0.25158398,0.0,565.0,5858.0,0.849,0.94,Not-Habitable Terrestrial
Kepler-1405 b,Kepler-1405,0,1,1,Transit,28.2274184,0.1772,3.08,0.27477967,0.0,564.0,5864.0,0.842,0.929,Not-Habitable Terrestrial
Kepler-1405 b,Kepler-1405,0,1,1,Transit,28.2274184,0.1772,3.08,0.27477967,0.0,564.0,5864.0,0.842,0.929,Not-Habitable Terrestrial
Kepler-1406 b,Kepler-1406,0,1,1,Transit,11.62904159,0.0987,1.31,0.11687057,0.0,854.0,5721.0,1.131,0.945,Not-Habitable Terrestrial
Kepler-1406 b,Kepler-1406,0,1,1,Transit,11.629096,0.102,1.36,0.12133128,0.0,889.0,6071.0,1.12,1.034,Not-Habitable Terrestrial
Kepler-1406 b,Kepler-1406,0,1,1,Transit,11.62905828,0.0994,1.06,0.09456703,0.0,887.0,6060.0,1.095,0.965,Not-Habitable Terrestrial
Kepler-1406 b,Kepler-1406,0,1,1,Transit,11.62905828,0.0994,1.06,0.09456703,0.0,887.0,6060.0,1.095,0.965,Not-Habitable Terrestrial
Kepler-1406 b,Kepler-1406,0,1,1,Transit,11.62905828,0.0994,1.06,0.09456703,0.0,887.0,6060.0,1.095,0.965,Not-Habitable Terrestrial
Kepler-1407 b,Kepler-1407,0,1,1,Transit,20.0708757,0.1502,3.2,0.28548537,0.0,826.0,5902.0,1.513,1.12,Not-Habitable Terrestrial
Kepler-1407 b,Kepler-1407,0,1,1,Transit,20.0711504,0.1494,2.16,0.19270262,0.0,736.0,6086.0,1.122,1.101,Not-Habitable Terrestrial
Kepler-1407 b,Kepler-1407,0,1,1,Transit,20.0711504,0.1494,2.16,0.19270262,0.0,736.0,6086.0,1.122,1.101,Not-Habitable Terrestrial
Kepler-1407 b,Kepler-1407,0,1,1,Transit,20.07113,0.149,2.2,0.19627119,0.0,701.0,5817.0,1.11,1.09,Not-Habitable Terrestrial
Kepler-1407 b,Kepler-1407,0,1,1,Transit,20.0711504,0.1494,2.16,0.19270262,0.0,736.0,6086.0,1.122,1.101,Not-Habitable Terrestrial
Kepler-1408 b,Kepler-1408,0,1,1,Transit,2.99793191,0.0417,0.84,0.07493991,0.0,1512.0,6295.0,1.236,1.068,Not-Habitable Terrestrial
Kepler-1408 b,Kepler-1408,0,1,1,Transit,2.997905,0.042,0.84,0.07493991,0.0,1459.0,6052.0,1.25,1.13,Not-Habitable Terrestrial
Kepler-1408 b,Kepler-1408,0,1,1,Transit,2.99792926,0.0425,1.12,0.09991988,0.0,1616.0,5888.0,1.645,1.136,Not-Habitable Terrestrial
Kepler-1408 b,Kepler-1408,0,1,1,Transit,2.99793191,0.0417,0.84,0.07493991,0.0,1512.0,6295.0,1.236,1.068,Not-Habitable Terrestrial
Kepler-1408 b,Kepler-1408,0,1,1,Transit,2.99793191,0.0417,0.84,0.07493991,0.0,1512.0,6295.0,1.236,1.068,Not-Habitable Terrestrial
Kepler-1409 b,Kepler-1409,0,1,1,Transit,0.764864926,0.0152,1.1,0.0981356,0.0,1736.0,5231.0,0.86,0.808,Not-Habitable Terrestrial
Kepler-1409 b,Kepler-1409,0,1,1,Transit,0.764864926,0.0152,1.1,0.0981356,0.0,1736.0,5231.0,0.86,0.808,Not-Habitable Terrestrial
Kepler-1409 b,Kepler-1409,0,1,1,Transit,0.7648651,0.015,1.05,0.09367489,0.0,1665.0,5187.0,0.79,0.77,Not-Habitable Terrestrial
Kepler-1409 b,Kepler-1409,0,1,1,Transit,0.764864926,0.0152,1.1,0.0981356,0.0,1736.0,5231.0,0.86,0.808,Not-Habitable Terrestrial
Kepler-1409 b,Kepler-1409,0,1,1,Transit,0.764863517,0.0152,1.04,0.09278275,0.0,1733.0,5231.0,0.86,0.808,Not-Habitable Terrestrial
Kepler-141 b,Kepler-141,0,1,2,Transit,3.107528,0.042,17.5,1.56124812,0.0,3866.0,4104.0,19.2,1.001,Hot Jupiters
Kepler-141 b,Kepler-141,0,1,2,Transit,3.10763873,0.0409,16.16,1.44170112,0.0,3961.0,4173.0,18.939,0.941,Hot Jupiters
Kepler-141 b,Kepler-141,0,1,2,Transit,3.10763873,0.0409,16.16,1.44170112,0.0,3961.0,4173.0,18.939,0.941,Hot Jupiters
Kepler-141 b,Kepler-141,0,1,2,Transit,3.10762684,0.0391,0.73,0.06512635,0.0,968.0,4908.0,0.782,0.824,Not-Habitable Terrestrial
Kepler-141 b,Kepler-141,0,1,2,Transit,3.10763873,0.0409,16.16,1.44170112,0.0,3961.0,4173.0,18.939,0.941,Hot Jupiters
Kepler-141 c,Kepler-141,0,1,2,Transit,7.0106324,0.0672,1.5,0.13382127,0.0,738.0,4908.0,0.782,0.824,Not-Habitable Terrestrial
Kepler-141 c,Kepler-141,0,1,2,Transit,7.01062745,0.0703,38.6,3.44366727,0.0,3021.0,4173.0,18.939,0.941,Hot Jupiters
Kepler-141 c,Kepler-141,0,1,2,Transit,7.010617,0.072,37.4,3.33661026,0.0,2953.0,4104.0,19.2,1.001,Hot Jupiters
Kepler-141 c,Kepler-141,0,1,2,Transit,7.01062745,0.0703,38.6,3.44366727,0.0,3021.0,4173.0,18.939,0.941,Hot Jupiters
Kepler-141 c,Kepler-141,0,1,2,Transit,7.01062745,0.0703,38.6,3.44366727,0.0,3021.0,4173.0,18.939,0.941,Hot Jupiters
Kepler-1410 b,Kepler-1410,0,1,1,Transit,60.866168,0.247,1.56,0.13917412,0.0,251.0,3903.0,0.523,0.541,Habitable Terrestrial
Kepler-1410 b,Kepler-1410,0,1,1,Transit,60.8713,0.25,1.41,0.12579199,0.0,264.0,4110.0,0.532,0.558,Habitable Terrestrial
Kepler-1410 b,Kepler-1410,0,1,1,Transit,60.8660974,0.2465,1.39,0.12400771,0.0,244.0,3808.0,0.522,0.539,Habitable Terrestrial
Kepler-1410 b,Kepler-1410,0,1,1,Transit,60.866168,0.247,1.56,0.13917412,0.0,251.0,3903.0,0.523,0.541,Habitable Terrestrial
Kepler-1410 b,Kepler-1410,0,1,1,Transit,60.86628,0.2543,2.15,0.19181015,,290.0,3950.0,0.566,0.594,Habitable Terrestrial
Kepler-1410 b,Kepler-1410,0,1,1,Transit,60.866168,0.247,1.56,0.13917412,0.0,251.0,3903.0,0.523,0.541,Habitable Terrestrial
Kepler-1411 b,Kepler-1411,0,1,1,Transit,86.1150888,0.3998,3.24,0.28905394,0.0,444.0,6167.0,1.064,1.149,Not-Habitable Terrestrial
Kepler-1411 b,Kepler-1411,0,1,1,Transit,86.1150888,0.3998,3.24,0.28905394,0.0,444.0,6167.0,1.064,1.149,Not-Habitable Terrestrial
Kepler-1411 b,Kepler-1411,0,1,1,Transit,86.1151,0.39,3.1,0.27656395,0.0,392.0,5924.0,0.88,1.07,Not-Habitable Terrestrial
Kepler-1411 b,Kepler-1411,0,1,1,Transit,86.1150888,0.3998,3.24,0.28905394,0.0,444.0,6167.0,1.064,1.149,Not-Habitable Terrestrial
Kepler-1411 b,Kepler-1411,0,1,1,Transit,86.1160885,0.4001,3.11,0.27745609,0.0,441.0,6161.0,1.053,1.15,Not-Habitable Terrestrial
Kepler-1412 b,Kepler-1412,0,1,1,Transit,3.6146051,0.0439,0.61,0.05442065,0.0,1206.0,6042.0,0.899,0.864,Not-Habitable Terrestrial
Kepler-1412 b,Kepler-1412,0,1,1,Transit,3.614599,0.047,0.66,0.05888136,0.0,1240.0,6092.0,1.0,1.055,Not-Habitable Terrestrial
Kepler-1412 b,Kepler-1412,0,1,1,Transit,3.6146051,0.0439,0.61,0.05442065,0.0,1206.0,6042.0,0.899,0.864,Not-Habitable Terrestrial
Kepler-1412 b,Kepler-1412,0,1,1,Transit,3.6146051,0.0439,0.61,0.05442065,0.0,1206.0,6042.0,0.899,0.864,Not-Habitable Terrestrial
Kepler-1412 b,Kepler-1412,0,1,1,Transit,3.61460332,0.0461,0.9,0.08029276,0.0,1397.0,5799.0,1.375,0.999,Not-Habitable Terrestrial
Kepler-1413 b,Kepler-1413,0,1,1,Transit,13.1829642,0.1066,1.92,0.17129122,0.0,661.0,5382.0,0.827,0.928,Not-Habitable Terrestrial
Kepler-1413 b,Kepler-1413,0,1,1,Transit,13.1829642,0.1066,1.92,0.17129122,0.0,661.0,5382.0,0.827,0.928,Not-Habitable Terrestrial
Kepler-1413 b,Kepler-1413,0,1,1,Transit,13.1829329,0.1066,1.84,0.16415409,0.0,661.0,5382.0,0.827,0.928,Not-Habitable Terrestrial
Kepler-1413 b,Kepler-1413,0,1,1,Transit,13.18309,0.106,1.6,0.14274268,0.0,578.0,5178.0,0.68,0.91,Not-Habitable Terrestrial
Kepler-1413 b,Kepler-1413,0,1,1,Transit,13.1829642,0.1066,1.92,0.17129122,0.0,661.0,5382.0,0.827,0.928,Not-Habitable Terrestrial
Kepler-1414 b,Kepler-1414,0,1,1,Transit,3.51576315,0.0426,1.44,0.12846842,0.0,1033.0,5094.0,0.901,0.833,Not-Habitable Terrestrial
Kepler-1414 b,Kepler-1414,0,1,1,Transit,3.515763,0.044,3.4,0.30332821,0.0,1456.0,4977.0,1.94,0.916,Not-Habitable Terrestrial
Kepler-1414 b,Kepler-1414,0,1,1,Transit,3.51576315,0.0426,1.44,0.12846842,0.0,1033.0,5094.0,0.901,0.833,Not-Habitable Terrestrial
Kepler-1414 b,Kepler-1414,0,1,1,Transit,3.51575492,0.0426,1.35,0.12043914,0.0,1033.0,5094.0,0.901,0.833,Not-Habitable Terrestrial
Kepler-1414 b,Kepler-1414,0,1,1,Transit,3.51576315,0.0426,1.44,0.12846842,0.0,1033.0,5094.0,0.901,0.833,Not-Habitable Terrestrial
Kepler-1415 b,Kepler-1415,0,1,1,Transit,0.63642408,0.0144,1.33,0.11865486,0.0,1848.0,5343.0,0.885,0.988,Not-Habitable Terrestrial
Kepler-1415 b,Kepler-1415,0,1,1,Transit,0.63642408,0.0144,1.33,0.11865486,0.0,1848.0,5343.0,0.885,0.988,Not-Habitable Terrestrial
Kepler-1415 b,Kepler-1415,0,1,1,Transit,0.6364255,0.013,1.4,0.12489985,0.0,1742.0,5174.0,0.76,0.78,Not-Habitable Terrestrial
Kepler-1415 b,Kepler-1415,0,1,1,Transit,0.63642408,0.0144,1.33,0.11865486,0.0,1848.0,5343.0,0.885,0.988,Not-Habitable Terrestrial
Kepler-1415 b,Kepler-1415,0,1,1,Transit,0.636424848,0.0144,1.31,0.11687057,0.0,1846.0,5343.0,0.885,0.988,Not-Habitable Terrestrial
Kepler-1416 b,Kepler-1416,0,1,1,Transit,1.49514952,0.0248,0.86,0.07672419,0.0,1727.0,5710.0,1.166,0.906,Not-Habitable Terrestrial
Kepler-1416 b,Kepler-1416,0,1,1,Transit,1.4951513,0.0257,1.44,0.12846842,0.0,1870.0,5635.0,1.452,1.008,Not-Habitable Terrestrial
Kepler-1416 b,Kepler-1416,0,1,1,Transit,1.49514952,0.0248,0.86,0.07672419,0.0,1727.0,5710.0,1.166,0.906,Not-Habitable Terrestrial
Kepler-1416 b,Kepler-1416,0,1,1,Transit,1.49515,0.025,1.2,0.10705701,0.0,1709.0,5692.0,1.16,0.9,Not-Habitable Terrestrial
Kepler-1416 b,Kepler-1416,0,1,1,Transit,1.49514952,0.0248,0.86,0.07672419,0.0,1727.0,5710.0,1.166,0.906,Not-Habitable Terrestrial
Kepler-1417 b,Kepler-1417,0,1,1,Transit,20.3504704,0.1431,1.01,0.09010632,0.0,695.0,5952.0,1.002,0.942,Not-Habitable Terrestrial
Kepler-1417 b,Kepler-1417,0,1,1,Transit,20.3505213,0.1431,1.0,0.08921418,0.0,695.0,5952.0,1.002,0.942,Not-Habitable Terrestrial
Kepler-1417 b,Kepler-1417,0,1,1,Transit,20.3505213,0.1431,1.0,0.08921418,0.0,695.0,5952.0,1.002,0.942,Not-Habitable Terrestrial
Kepler-1417 b,Kepler-1417,0,1,1,Transit,20.3505213,0.1431,1.0,0.08921418,0.0,695.0,5952.0,1.002,0.942,Not-Habitable Terrestrial
Kepler-1417 b,Kepler-1417,0,1,1,Transit,20.35045,0.146,1.05,0.09367489,0.0,700.0,5963.0,1.03,0.99,Not-Habitable Terrestrial
Kepler-1418 b,Kepler-1418,0,1,1,Transit,22.47697,0.138,1.38,0.12311557,0.0,435.0,4672.0,0.615,0.693,Not-Habitable Terrestrial
Kepler-1418 b,Kepler-1418,0,1,1,Transit,22.4764425,0.1309,1.32,0.11776272,0.0,419.0,4560.0,0.568,0.59,Not-Habitable Terrestrial
Kepler-1418 b,Kepler-1418,0,1,1,Transit,22.4764425,0.1309,1.32,0.11776272,0.0,419.0,4560.0,0.568,0.59,Not-Habitable Terrestrial
Kepler-1418 b,Kepler-1418,0,1,1,Transit,22.4764425,0.1309,1.32,0.11776272,0.0,419.0,4560.0,0.568,0.59,Not-Habitable Terrestrial
Kepler-1418 b,Kepler-1418,0,1,1,Transit,22.4765952,0.131,1.21,0.10794916,0.0,419.0,4563.0,0.567,0.592,Not-Habitable Terrestrial
Kepler-1419 b,Kepler-1419,0,1,1,Transit,42.5215895,0.2391,2.6,0.23195686,0.0,510.0,5911.0,0.914,1.006,Not-Habitable Terrestrial
Kepler-1419 b,Kepler-1419,0,1,1,Transit,42.5215895,0.2391,2.6,0.23195686,0.0,510.0,5911.0,0.914,1.006,Not-Habitable Terrestrial
Kepler-1419 b,Kepler-1419,0,1,1,Transit,42.52146,0.239,2.6,0.23195686,0.0,506.0,5900.0,0.9,1.01,Not-Habitable Terrestrial
Kepler-1419 b,Kepler-1419,0,1,1,Transit,42.5215895,0.2391,2.6,0.23195686,0.0,510.0,5911.0,0.914,1.006,Not-Habitable Terrestrial
Kepler-1419 b,Kepler-1419,0,1,1,Transit,42.5217006,0.2391,2.45,0.21857474,0.0,510.0,5911.0,0.914,1.006,Not-Habitable Terrestrial
Kepler-142 b,Kepler-142,0,1,3,Transit,2.0241346,0.031,1.86,0.16593837,0.0,1540.0,5744.0,1.14,0.988,Not-Habitable Terrestrial
Kepler-142 b,Kepler-142,0,1,3,Transit,2.024145594,0.0306,1.98,0.17664407,0.0,1610.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 b,Kepler-142,0,1,3,Transit,2.024145594,0.0306,1.98,0.17664407,0.0,1610.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 b,Kepler-142,0,1,3,Transit,2.024143568,0.0314,1.94,0.17307551,0.0,1597.0,5794.0,1.225,1.004,Not-Habitable Terrestrial
Kepler-142 b,Kepler-142,0,1,3,Transit,2.024145594,0.0306,1.98,0.17664407,0.0,1610.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 c,Kepler-142,0,1,3,Transit,4.761705895,0.0555,2.75,0.24533899,0.0,1201.0,5794.0,1.225,1.004,Not-Habitable Terrestrial
Kepler-142 c,Kepler-142,0,1,3,Transit,4.761697,0.055,2.69,0.23998614,0.0,1156.0,5744.0,1.14,0.988,Not-Habitable Terrestrial
Kepler-142 c,Kepler-142,0,1,3,Transit,4.761705259,0.0542,2.78,0.24801541,0.0,1210.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 c,Kepler-142,0,1,3,Transit,4.761705259,0.0542,2.78,0.24801541,0.0,1210.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 c,Kepler-142,0,1,3,Transit,4.761705259,0.0542,2.78,0.24801541,0.0,1210.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 d,Kepler-142,0,1,3,Transit,41.8085031,0.2361,1.67,0.14898768,0.0,582.0,5794.0,1.225,1.004,Not-Habitable Terrestrial
Kepler-142 d,Kepler-142,0,1,3,Transit,41.8087668,0.2305,1.43,0.12757627,0.0,587.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 d,Kepler-142,0,1,3,Transit,41.8087668,0.2305,1.43,0.12757627,0.0,587.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-142 d,Kepler-142,0,1,3,Transit,41.80925,0.235,1.58,0.1409584,0.0,559.0,5744.0,1.14,0.988,Not-Habitable Terrestrial
Kepler-142 d,Kepler-142,0,1,3,Transit,41.8087668,0.2305,1.43,0.12757627,0.0,587.0,5726.0,1.243,0.933,Not-Habitable Terrestrial
Kepler-1420 b,Kepler-1420,0,1,1,Transit,6.69960006,0.0669,1.32,0.11776272,0.0,802.0,5280.0,0.794,0.887,Not-Habitable Terrestrial
Kepler-1420 b,Kepler-1420,0,1,1,Transit,6.69960006,0.0669,1.32,0.11776272,0.0,802.0,5280.0,0.794,0.887,Not-Habitable Terrestrial
Kepler-1420 b,Kepler-1420,0,1,1,Transit,6.699662,0.065,1.24,0.11062558,0.0,773.0,5228.0,0.73,0.824,Not-Habitable Terrestrial
Kepler-1420 b,Kepler-1420,0,1,1,Transit,6.69960006,0.0669,1.32,0.11776272,0.0,802.0,5280.0,0.794,0.887,Not-Habitable Terrestrial
Kepler-1420 b,Kepler-1420,0,1,1,Transit,6.69958851,0.0671,1.24,0.11062558,0.0,806.0,5296.0,0.799,0.901,Not-Habitable Terrestrial
Kepler-1421 b,Kepler-1421,0,1,1,Transit,6.9131732,0.0762,0.91,0.0811849,0.0,1209.0,6296.0,1.444,1.233,Not-Habitable Terrestrial
Kepler-1421 b,Kepler-1421,0,1,1,Transit,6.9131112,0.0749,0.71,0.06334207,0.0,1131.0,6540.0,1.151,1.173,Not-Habitable Terrestrial
Kepler-1421 b,Kepler-1421,0,1,1,Transit,6.91311,0.076,0.71,0.06334207,0.0,1142.0,6528.0,1.2,1.21,Not-Habitable Terrestrial
Kepler-1421 b,Kepler-1421,0,1,1,Transit,6.9131112,0.0749,0.71,0.06334207,0.0,1131.0,6540.0,1.151,1.173,Not-Habitable Terrestrial
Kepler-1421 b,Kepler-1421,0,1,1,Transit,6.9131112,0.0749,0.71,0.06334207,0.0,1131.0,6540.0,1.151,1.173,Not-Habitable Terrestrial
Kepler-1422 b,Kepler-1422,0,1,1,Transit,18.6052046,0.1499,1.94,0.17307551,0.0,833.0,6572.0,1.238,1.298,Not-Habitable Terrestrial
Kepler-1422 b,Kepler-1422,0,1,1,Transit,18.60503,0.141,1.23,0.10973344,0.0,661.0,6378.0,0.78,1.09,Not-Habitable Terrestrial
Kepler-1422 b,Kepler-1422,0,1,1,Transit,18.6051942,0.1505,2.11,0.18824192,0.0,857.0,6616.0,1.298,1.31,Not-Habitable Terrestrial
Kepler-1422 b,Kepler-1422,0,1,1,Transit,18.6051942,0.1505,2.11,0.18824192,0.0,857.0,6616.0,1.298,1.31,Not-Habitable Terrestrial
Kepler-1422 b,Kepler-1422,0,1,1,Transit,18.6051942,0.1505,2.11,0.18824192,0.0,857.0,6616.0,1.298,1.31,Not-Habitable Terrestrial
Kepler-1423 b,Kepler-1423,0,1,1,Transit,23.9553986,0.1586,2.84,0.25336827,0.0,741.0,5011.0,1.781,0.926,Not-Habitable Terrestrial
Kepler-1423 b,Kepler-1423,0,1,1,Transit,23.955378,0.1586,2.62,0.23374115,0.0,741.0,5011.0,1.781,0.926,Not-Habitable Terrestrial
Kepler-1423 b,Kepler-1423,0,1,1,Transit,23.955378,0.1586,2.62,0.23374115,0.0,741.0,5011.0,1.781,0.926,Not-Habitable Terrestrial
Kepler-1423 b,Kepler-1423,0,1,1,Transit,23.955378,0.1586,2.62,0.23374115,0.0,741.0,5011.0,1.781,0.926,Not-Habitable Terrestrial
Kepler-1423 b,Kepler-1423,0,1,1,Transit,23.95536,0.158,3.4,0.30332821,0.0,785.0,4934.0,2.05,0.917,Not-Habitable Terrestrial
Kepler-1424 b,Kepler-1424,0,1,1,Transit,29.60913,0.188,1.1,0.0981356,0.0,571.0,5905.0,0.9,1.004,Not-Habitable Terrestrial
Kepler-1424 b,Kepler-1424,0,1,1,Transit,29.6099055,0.1861,1.74,0.15523267,0.0,629.0,5812.0,1.122,0.977,Not-Habitable Terrestrial
Kepler-1424 b,Kepler-1424,0,1,1,Transit,29.6091744,0.1781,0.9,0.08029276,0.0,542.0,5850.0,0.785,0.857,Not-Habitable Terrestrial
Kepler-1424 b,Kepler-1424,0,1,1,Transit,29.6091744,0.1781,0.9,0.08029276,0.0,542.0,5850.0,0.785,0.857,Not-Habitable Terrestrial
Kepler-1424 b,Kepler-1424,0,1,1,Transit,29.6091744,0.1781,0.9,0.08029276,0.0,542.0,5850.0,0.785,0.857,Not-Habitable Terrestrial
Kepler-1425 b,Kepler-1425,0,1,1,Transit,14.45414,0.112,0.88,0.07850848,0.0,717.0,5642.0,0.93,0.891,Not-Habitable Terrestrial
Kepler-1425 b,Kepler-1425,0,1,1,Transit,14.4540329,0.1038,0.72,0.06423421,0.0,676.0,5559.0,0.79,0.714,Not-Habitable Terrestrial
Kepler-1425 b,Kepler-1425,0,1,1,Transit,14.4541302,0.1038,0.79,0.0704792,0.0,676.0,5559.0,0.79,0.714,Not-Habitable Terrestrial
Kepler-1425 b,Kepler-1425,0,1,1,Transit,14.4541302,0.1038,0.79,0.0704792,0.0,676.0,5559.0,0.79,0.714,Not-Habitable Terrestrial
Kepler-1425 b,Kepler-1425,0,1,1,Transit,14.4541302,0.1038,0.79,0.0704792,0.0,676.0,5559.0,0.79,0.714,Not-Habitable Terrestrial
Kepler-1426 b,Kepler-1426,0,1,1,Transit,14.2563227,0.1187,1.52,0.13560555,0.0,794.0,6131.0,1.024,1.094,Not-Habitable Terrestrial
Kepler-1426 b,Kepler-1426,0,1,1,Transit,14.2563227,0.1187,1.52,0.13560555,0.0,794.0,6131.0,1.024,1.094,Not-Habitable Terrestrial
Kepler-1426 b,Kepler-1426,0,1,1,Transit,14.2563272,0.1187,1.73,0.15434053,0.0,797.0,6140.0,1.027,1.094,Not-Habitable Terrestrial
Kepler-1426 b,Kepler-1426,0,1,1,Transit,14.2563227,0.1187,1.52,0.13560555,0.0,794.0,6131.0,1.024,1.094,Not-Habitable Terrestrial
Kepler-1426 b,Kepler-1426,0,1,1,Transit,14.25624,0.118,1.83,0.16326195,0.0,778.0,6111.0,0.98,1.07,Not-Habitable Terrestrial
Kepler-1427 b,Kepler-1427,0,1,1,Transit,0.9689678,0.02,1.25,0.11151772,0.0,1743.0,5617.0,0.99,1.05,Not-Habitable Terrestrial
Kepler-1427 b,Kepler-1427,0,1,1,Transit,0.968972376,0.0196,1.09,0.09724345,0.0,1851.0,5853.0,1.007,1.075,Not-Habitable Terrestrial
Kepler-1427 b,Kepler-1427,0,1,1,Transit,0.968972376,0.0196,1.09,0.09724345,0.0,1851.0,5853.0,1.007,1.075,Not-Habitable Terrestrial
Kepler-1427 b,Kepler-1427,0,1,1,Transit,0.968972376,0.0196,1.09,0.09724345,0.0,1851.0,5853.0,1.007,1.075,Not-Habitable Terrestrial
Kepler-1427 b,Kepler-1427,0,1,1,Transit,0.968980781,0.0197,1.08,0.09635131,0.0,1844.0,5866.0,1.0,1.083,Not-Habitable Terrestrial
Kepler-1428 b,Kepler-1428,0,1,1,Transit,10.67607169,0.0995,1.95,0.17396765,0.0,1141.0,6409.0,1.622,1.151,Not-Habitable Terrestrial
Kepler-1428 b,Kepler-1428,0,1,1,Transit,10.67607169,0.0995,1.95,0.17396765,0.0,1141.0,6409.0,1.622,1.151,Not-Habitable Terrestrial
Kepler-1428 b,Kepler-1428,0,1,1,Transit,10.67607169,0.0995,1.95,0.17396765,0.0,1141.0,6409.0,1.622,1.151,Not-Habitable Terrestrial
Kepler-1428 b,Kepler-1428,0,1,1,Transit,10.6761592,0.1059,1.79,0.15969338,0.0,1049.0,6460.0,1.434,1.388,Not-Habitable Terrestrial
Kepler-1428 b,Kepler-1428,0,1,1,Transit,10.676126,0.095,1.26,0.11240986,0.0,871.0,5952.0,1.046,1.015,Not-Habitable Terrestrial
Kepler-1429 b,Kepler-1429,0,1,1,Transit,4.484904,0.055,1.49,0.13292913,0.0,1184.0,6200.0,1.03,1.1,Not-Habitable Terrestrial
Kepler-1429 b,Kepler-1429,0,1,1,Transit,4.48487493,0.0549,1.19,0.10616487,0.0,1188.0,6210.0,1.033,1.093,Not-Habitable Terrestrial
Kepler-1429 b,Kepler-1429,0,1,1,Transit,4.48487493,0.0549,1.19,0.10616487,0.0,1188.0,6210.0,1.033,1.093,Not-Habitable Terrestrial
Kepler-1429 b,Kepler-1429,0,1,1,Transit,4.48494315,0.055,1.23,0.10973344,0.0,1199.0,6217.0,1.051,1.1,Not-Habitable Terrestrial
Kepler-1429 b,Kepler-1429,0,1,1,Transit,4.48487493,0.0549,1.19,0.10616487,0.0,1188.0,6210.0,1.033,1.093,Not-Habitable Terrestrial
Kepler-143 b,Kepler-143,0,1,2,Transit,16.00754,0.125,2.22,0.19805548,0.0,772.0,6002.0,1.06,1.008,Not-Habitable Terrestrial
Kepler-143 b,Kepler-143,0,1,2,Transit,16.00749754,0.1239,1.82,0.1623698,0.0,767.0,6010.0,1.037,0.987,Not-Habitable Terrestrial
Kepler-143 b,Kepler-143,0,1,2,Transit,16.00749754,0.1239,1.82,0.1623698,0.0,767.0,6010.0,1.037,0.987,Not-Habitable Terrestrial
Kepler-143 b,Kepler-143,0,1,2,Transit,16.00749754,0.1239,1.82,0.1623698,0.0,767.0,6010.0,1.037,0.987,Not-Habitable Terrestrial
Kepler-143 b,Kepler-143,0,1,2,Transit,16.00747237,0.1241,2.99,0.26675039,0.0,838.0,5857.0,1.305,0.993,Not-Habitable Terrestrial
Kepler-143 c,Kepler-143,0,1,2,Transit,27.08216,0.177,2.24,0.19983976,0.0,649.0,6002.0,1.06,1.008,Not-Habitable Terrestrial
Kepler-143 c,Kepler-143,0,1,2,Transit,27.08247084,0.1759,2.36,0.21054546,0.0,644.0,6010.0,1.037,0.987,Not-Habitable Terrestrial
Kepler-143 c,Kepler-143,0,1,2,Transit,27.08239734,0.1762,3.25,0.28994608,0.0,703.0,5857.0,1.305,0.993,Not-Habitable Terrestrial
Kepler-143 c,Kepler-143,0,1,2,Transit,27.08247084,0.1759,2.36,0.21054546,0.0,644.0,6010.0,1.037,0.987,Not-Habitable Terrestrial
Kepler-143 c,Kepler-143,0,1,2,Transit,27.08247084,0.1759,2.36,0.21054546,0.0,644.0,6010.0,1.037,0.987,Not-Habitable Terrestrial
Kepler-1430 b,Kepler-1430,0,1,1,Transit,2.46050993,0.0304,1.03,0.0918906,0.0,969.0,4811.0,0.634,0.62,Not-Habitable Terrestrial
Kepler-1430 b,Kepler-1430,0,1,1,Transit,2.46050095,0.0304,1.03,0.0918906,0.0,969.0,4811.0,0.634,0.62,Not-Habitable Terrestrial
Kepler-1430 b,Kepler-1430,0,1,1,Transit,2.460534,0.034,1.49,0.13292913,0.0,1062.0,4647.0,0.91,0.84,Not-Habitable Terrestrial
Kepler-1430 b,Kepler-1430,0,1,1,Transit,2.46050993,0.0304,1.03,0.0918906,0.0,969.0,4811.0,0.634,0.62,Not-Habitable Terrestrial
